objectid,country,name,company,group_comp,subgroup,groupid,type,area_ha,source,last_updat,gfwid,cert_stat,globalid,shape_Length,shape_Area,globalid1
15666,IDN,PT. MIRZA PRATAMA PUTRA,PT. MIRZA PRATAMA PUTRA,No group, ,99, ,6492,Varies,2014,04a1973e-b162-41d2-81af-f97a7c86d59d,,{48D9235A-6FF2-4DAF-A637-076365B26A04},82944.1050400996,65431972.4878299,{48D9235A-6FF2-4DAF-A637-076365B26A04}
15667,IDN,PT. Kalimantan Sawit Kusuma 2,PT. Kalimantan Sawit Kusuma,No group, ,99, ,2840,Varies,2014,fa1d5566-eb06-45c2-91e6-525940c92a75,,{65256D0B-6FE9-4600-A343-30A6715CB303},30000.8079490926,28638113.5061357,{65256D0B-6FE9-4600-A343-30A6715CB303}
15668,IDN,PT. BUANA SAWIT HIJAU,PT. BUANA SAWIT HIJAU,No group, ,99, ,9583,Varies,2014,aa15777c-71ab-417c-a725-c49017559faf,,{96455CBF-DC4A-4231-B44F-FD776FCA5646},60376.4268125065,96552950.3369438,{96455CBF-DC4A-4231-B44F-FD776FCA5646}
15669,IDN,PT. TRI PERMAI HIJAU,PT. TRI PERMAI HIJAU,No group, ,99, ,21947,Varies,2014,01913d43-6ad2-4184-b97c-da0737a7988b,,{B2CE4294-ED5E-419C-8BC2-E911676AFAAF},70961.7004017091,221165190.13034,{B2CE4294-ED5E-419C-8BC2-E911676AFAAF}
15670,IDN,PT. SAMBA SAKTI PERKASA,PT. SAMBA SAKTI PERKASA,No group, ,99, ,4979,Varies,2014,0579a346-289e-439c-9e11-b5b5053d4505,,{8E0B296A-5476-4100-A597-B478B7A8641E},36177.2535224624,50155399.7365985,{8E0B296A-5476-4100-A597-B478B7A8641E}
15671,IDN,KOP. DANAU MAREI,KOP. DANAU MAREI,No group, ,99, ,1554,Varies,2014,21b6b71c-8616-4475-80f5-05fa1800d11f,,{7B5CFDFC-9B43-45B3-9AEC-53DE4DD95096},19440.4108827914,15658375.1074828,{7B5CFDFC-9B43-45B3-9AEC-53DE4DD95096}
15672,IDN,PT. ARJUNA UTAMA SAWIT,PT. ARJUNA UTAMA SAWIT,No group, ,99, ,14334,Varies,2014,7f0324bf-b1b4-481b-93a9-95e8a7d010e6,,{288C8760-756D-42D1-BBE0-BE6A60FC6854},136643.433898418,144532578.629947,{288C8760-756D-42D1-BBE0-BE6A60FC6854}
15673,IDN,PT. ANUGERAH BINTANG ITAH,PT. ANUGERAH BINTANG ITAH,No group, ,99, ,17132,Varies,2014,03d728b5-6351-4548-b4f2-df8cc44d5701,,{2E0848FF-9EDB-447D-B623-A99046F433CC},98875.6553646005,172512801.819786,{2E0848FF-9EDB-447D-B623-A99046F433CC}
15674,IDN,PT. RIMBA KARYA ARTA SEJATI,PT. RIMBA KARYA ARTA SEJATI,No group, ,99, ,18622,Varies,2014,e4a13ec7-fbea-4940-bf11-ea060e64e8d2,,{DF35845B-BFA6-4B14-993A-ED3849ED0776},60370.4496701994,187510413.722733,{DF35845B-BFA6-4B14-993A-ED3849ED0776}
15675,IDN,PT. RANA CENTRAL NUGRAHA,PT. RANA CENTRAL NUGRAHA,No group, ,99, ,10649,Varies,2014,84639198-a017-405a-b280-2e2ee8f0e88a,,{CBBB3D09-292C-44D3-A3CB-62220AD39FF4},47974.14638526,107322704.065475,{CBBB3D09-292C-44D3-A3CB-62220AD39FF4}
15676,IDN,PT. SAWIT MANDIRI LESTARI,PT. SAWIT MANDIRI LESTARI,No group, ,99, ,14176,Varies,2014,87a95089-ac6c-47b1-90a9-2fd58c28b63a,,{F4BA24F8-CEBF-4B8A-B3FA-25A62418EA2E},60250.0193368165,142840515.240533,{F4BA24F8-CEBF-4B8A-B3FA-25A62418EA2E}
15677,IDN,PT. SINARINDO BUANA SELARAS,PT. SINARINDO BUANA SELARAS,No group, ,99, ,4988,Varies,2014,4997299b-2e10-4a6c-810a-cfa5302bddbf,,{7F45BE3C-0B4E-4405-A67C-F50EFAC0BA6B},34765.0741153841,50224304.8037698,{7F45BE3C-0B4E-4405-A67C-F50EFAC0BA6B}
15678,IDN,PT. BERJAYA AGRO KALIMANTAN,PT. BERJAYA AGRO KALIMANTAN,No group, ,99, ,20996,Varies,2014,fd24c9c9-8917-4727-87e5-6c2c6fe987ae,,{8B2D7AD0-9D39-48E1-93D2-FC5BDDD3AAD6},73051.6577525568,211453404.670438,{8B2D7AD0-9D39-48E1-93D2-FC5BDDD3AAD6}
15679,IDN,PT. SAWIT GRAHA MANUNGGAL,PT. SAWIT GRAHA MANUNGGAL,No group, ,99, ,12960,Varies,2014,0b54a547-9611-44b8-8f68-be921943414f,,{7FB71A76-7434-48AE-AAF5-1F3C577972F1},84888.0945074972,130628046.278669,{7FB71A76-7434-48AE-AAF5-1F3C577972F1}
15680,IDN,PT. DANA PRIMA MILTON,PT. DANA PRIMA MILTON,No group, ,99, ,19171,Varies,2014,ed548cf8-c6a9-4c3c-bce4-32c405942c39,,{CFAE706D-178B-4464-8017-86A6184DA2CE},75972.2141157804,193177489.130338,{CFAE706D-178B-4464-8017-86A6184DA2CE}
15681,IDN,PT. LEMO JAYA,PT. LEMO JAYA,No group, ,99, ,7590,Varies,2014,d1a7dee2-d571-42f7-98f3-fa4206ea03dc,,{61B596B9-29D5-4296-8D93-D902F2C7063B},41814.1318909387,76436075.4629819,{61B596B9-29D5-4296-8D93-D902F2C7063B}
15682,IDN,PT. KARYA ALAM PERDANA,PT. KARYA ALAM PERDANA,No group, ,99, ,11733,Varies,2014,a4fd0223-7a79-4cba-8a20-6518b900e0be,,{9FEFAA1B-DE63-4906-BF7C-A58755208C5E},56346.4744357127,118153059.186066,{9FEFAA1B-DE63-4906-BF7C-A58755208C5E}
15683,IDN,PT. BANGUN BATARA RAYA,PT. BANGUN BATARA RAYA,No group, ,99, ,5656,Varies,2014,cdab530c-6914-4455-ab8f-192fbee7633f,,{2B6ABFEF-FBD6-4A72-9256-68FEB6A64D12},34302.4626899218,56952027.8946135,{2B6ABFEF-FBD6-4A72-9256-68FEB6A64D12}
15684,IDN,PT. KARYA BORNEO SAKTI,PT. KARYA BORNEO SAKTI,No group, ,99, ,19675,Varies,2014,2de978ff-8121-462c-a3af-ad4cda5eb2bd,,{D701320B-F075-4EE2-849D-66A78C967C2B},83504.1944690281,198143763.028409,{D701320B-F075-4EE2-849D-66A78C967C2B}
15685,IDN,PT. CITRA ALAM PERDANA,PT. CITRA ALAM PERDANA,No group, ,99, ,20198,Varies,2014,19f87df2-4553-4439-9d4c-27b8ea0ccb02,,{1573DE10-AC86-45BC-A3FD-A323CD2B1595},78388.5776636451,203406962.534636,{1573DE10-AC86-45BC-A3FD-A323CD2B1595}
15686,IDN,PT. KUDA USAHA MANDIRI,PT. KUDA USAHA MANDIRI,No group, ,99, ,10147,Varies,2014,7f3b9cb0-6466-4932-9be5-c4553195ecc7,,{06D6CFD1-DC1E-4F0D-9515-AF5F42640BAE},49457.9827217465,102190199.043987,{06D6CFD1-DC1E-4F0D-9515-AF5F42640BAE}
15687,IDN,PT. GLOBALINDO AGUNG LESTARI 1,PT. GLOBALINDO AGUNG LESTARI,No group, ,99, ,7419,Varies,2014,3b5e099d-dcf5-41a1-8c43-398638af00bc,,{8354B46C-DCC4-4801-989F-06596DD42ADC},34481.4603137693,74824028.7525041,{8354B46C-DCC4-4801-989F-06596DD42ADC}
15688,IDN,PT. MATA ANDAU SAWIT KAHURIPAN,PT. MATA ANDAU SAWIT KAHURIPAN,No group, ,99, ,22170,Varies,2014,65aefa4c-2809-4d46-9c0a-06bf57b5991a,,{6611E28A-57FA-4FB0-80D8-61F3686BCE64},119879.950177193,223330296.76486,{6611E28A-57FA-4FB0-80D8-61F3686BCE64}
15689,IDN,PT. FAJAR MAS INDAH PLANTATIONS,PT. FAJAR MAS INDAH PLANTATIONS,No group, ,99, ,6507,Varies,2014,421fc423-cfc9-451b-97e6-b68ce3c78665,,{7B4D2FF0-C940-4C7A-97E5-7A32DEB2D68B},36522.6303431942,65669614.7008036,{7B4D2FF0-C940-4C7A-97E5-7A32DEB2D68B}
15690,IDN,PT. TELAGA SARI PERSADA,PT. TELAGA SARI PERSADA,No group, ,99, ,9347,Varies,2014,4fa94c5f-b663-4e9e-89d2-3cfcd02462e7,,{C69C3A0B-2D73-49C3-9440-329AD578D68C},81499.7121794379,94166449.1663098,{C69C3A0B-2D73-49C3-9440-329AD578D68C}
15691,IDN,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,No group, ,99, ,12581,Varies,2014,8e6b2c1a-2e10-46a7-859c-300395e88b27,,{ECD8F828-4C8D-424E-BB43-72A32C28DD68},61890.2725576099,127018012.73309,{ECD8F828-4C8D-424E-BB43-72A32C28DD68}
15692,IDN,PT. RIMBA SAWIT UTAMA PLANINDO,PT. RIMBA SAWIT UTAMA PLANINDO,No group, ,99, ,12238,Varies,2014,6daa134a-7c3f-433d-8355-522a13878cbe,,{62129F92-33D3-497D-82FF-C632614ECBE3},45451.3007979273,123597602.812215,{62129F92-33D3-497D-82FF-C632614ECBE3}
15693,IDN,PT. WAHANA AGROTAMA MAKMUR PERKASA,PT. WAHANA AGROTAMA MAKMUR PERKASA,No group, ,99, ,15527,Varies,2014,e2329f82-7f3e-42e6-b1b0-de1a1f8a0f2a,,{0DBF4C8F-9EBD-44F2-802E-B02D07BACBBB},60360.1270660344,156823758.41885,{0DBF4C8F-9EBD-44F2-802E-B02D07BACBBB}
15694,IDN,PT. KELUA ADI RAYA,PT. KELUA ADI RAYA,No group, ,99, ,19252,Varies,2014,efe9e3a5-4e0e-4222-a1c0-571db869a38e,,{545A9F90-8454-4586-A88D-6AA40C2D68BA},66945.0043251868,194375898.595332,{545A9F90-8454-4586-A88D-6AA40C2D68BA}
15695,IDN,PT. PAPADAAN ULUH ITAH,PT. PAPADAAN ULUH ITAH,No group, ,99, ,22504,Varies,2014,4ae813fc-17cd-49bd-a6a9-e9796a746510,,{FFB0DAD2-0F64-44D2-8F6D-9FF7A2E53B4A},76787.4538606831,227269779.247427,{FFB0DAD2-0F64-44D2-8F6D-9FF7A2E53B4A}
15696,IDN,PT. HAMPARAN SAWIT EKA MALAN,PT. HAMPARAN SAWIT EKA MALAN,Wilmar, ,77, ,14425,Varies,2014,5e361f80-fc50-4e52-abf2-00f47ee20419,,{CC5ABEEC-4202-488A-A5D1-592A3CBF75B5},49781.5874091959,145613635.014029,{CC5ABEEC-4202-488A-A5D1-592A3CBF75B5}
15697,IDN,PT. UPUN SAWIT TAMPUNG PENYANG,PT. UPUN SAWIT TAMPUNG PENYANG,No group, ,99, ,15824,Varies,2014,92926ab2-b96e-4a2e-b6dc-8094f1c8d5c8,,{A3005BE7-9429-401A-96D8-79176E94B7A1},72738.0329607319,159436221.764308,{A3005BE7-9429-401A-96D8-79176E94B7A1}
15698,IDN,PT. PETAK MALAI SAWIT MAKMUR 1,PT. PETAK MALAI SAWIT MAKMUR,Wilmar, ,77, ,7986,Varies,2014,baa312f9-6475-4071-a867-f0b363afdceb,,{081BAB29-31FB-47AB-B2C0-533A08B81BBB},63285.764355433,80636290.3616941,{081BAB29-31FB-47AB-B2C0-533A08B81BBB}
15699,IDN,PT. TIGER MANDAU TELAWANG 1,PT. TIGER MANDAU TELAWANG,No group, ,99, ,2708,Varies,2014,80132f21-e77b-4982-805b-65700993274e,,{89672865-C070-46F0-8EAB-24FA15FE84B6},27324.5008499839,27280082.3434131,{89672865-C070-46F0-8EAB-24FA15FE84B6}
15700,IDN,PT. MUKTI SAWIT KAHURIPAN,PT. MUKTI SAWIT KAHURIPAN,No group, ,99, ,3851,Varies,2014,974a39f2-363c-459d-bca7-b421d0c945f8,,{AFCF1FEF-0596-40A9-B2D4-659B407504F5},43667.4202955227,38810570.2280398,{AFCF1FEF-0596-40A9-B2D4-659B407504F5}
15701,IDN,PT. AGRO SEMBULUH,PT. AGRO SEMBULUH,No group, ,99, ,6590,Varies,2014,70e4fbae-9b78-4804-bb6f-fcb8f61a555a,,{1B96C181-99C8-4EB3-B80D-1D58A5B5F0BE},37782.300390732,66409361.5036091,{1B96C181-99C8-4EB3-B80D-1D58A5B5F0BE}
15702,IDN,PT. KALIMANTAN HIJAU SENTOSA,PT. KALIMANTAN HIJAU SENTOSA,No group, ,99, ,8632,Varies,2014,5d4884e0-fde9-4c7f-abd8-37fadf68b6d4,,{33024557-8856-4D43-A0C3-F3B29FB9159A},58147.7960233485,87023431.3003876,{33024557-8856-4D43-A0C3-F3B29FB9159A}
15703,IDN,PT. SURYA INTI SAWIT KAHURIPAN,PT. SURYA INTI SAWIT KAHURIPAN,No group, ,99, ,2391,Varies,2014,46b1a1dc-1e70-49ca-8e36-de321a1f37cc,,{9E2CC725-4787-473F-BB27-D04C89E85863},40715.4496441622,24097418.6690796,{9E2CC725-4787-473F-BB27-D04C89E85863}
15704,IDN,PT. TARINGIN PERKASA,PT. TARINGIN PERKASA,No group, ,99, ,4856,Varies,2014,a10008f7-5e3d-4467-bacb-d555e558b2b2,,{1EA38D75-741B-4EC4-8BB4-FBD512E0236E},29588.0266990885,48949983.5550497,{1EA38D75-741B-4EC4-8BB4-FBD512E0236E}
15705,IDN,PT. PAHANG MITRA SELARAS,PT. PAHANG MITRA SELARAS,No group, ,99, ,19503,Varies,2014,6c84eebb-1e15-4130-af6b-84b232245b26,,{BC45E802-CBE4-48D9-936F-8199FF73EA0D},63377.2908056972,196523069.068285,{BC45E802-CBE4-48D9-936F-8199FF73EA0D}
15706,IDN,PT. KOMASHUT BANGKIANG MAKMUR,PT. KOMASHUT BANGKIANG MAKMUR,No group, ,99, ,5551,Varies,2014,4657c626-bd8e-4566-a65b-7a12bbe70f3a,,{6BE189EE-1AC1-4104-B2DF-D984D32A2726},31691.8070080071,55916671.0196218,{6BE189EE-1AC1-4104-B2DF-D984D32A2726}
15707,IDN,PT. TIGER MANDAU TELAWANG 2,PT. TIGER MANDAU TELAWANG,No group, ,99, ,4913,Varies,2014,1d86fae4-3335-4de3-a133-cf8000995cd6,,{45A2B2F3-0718-444A-B31C-AECE14F59F08},45372.1266335991,49510353.2622521,{45A2B2F3-0718-444A-B31C-AECE14F59F08}
15708,IDN,PT. KOMASHUT PANDUHUP,PT. KOMASHUT PANDUHUP,No group, ,99, ,2933,Varies,2014,793e524a-da8c-4a43-bdf0-3f988a2dbe13,,{0B956133-F32A-4FDE-91A8-A0F87553E4CF},24238.498624186,29539296.5595757,{0B956133-F32A-4FDE-91A8-A0F87553E4CF}
15709,IDN,PT. LUBUK MANGGURUH,PT. LUBUK MANGGURUH,No group, ,99, ,1534,Varies,2014,36de9ac6-f669-476f-91ca-ab69d5b8cb15,,{E32488B7-8AE9-4A90-9B13-DF3F1E320929},15843.3384593898,15450480.992057,{E32488B7-8AE9-4A90-9B13-DF3F1E320929}
15710,IDN,PT. NATAI SAWIT PERKASA,PT. NATAI SAWIT PERKASA,No group, ,99, ,13165,Varies,2014,3a12aa4d-5f4c-4a2e-b743-aa0dadb18eae,,{6CE9C726-226D-421A-BA19-781B9DD7831F},51768.4871133721,132851535.103115,{6CE9C726-226D-421A-BA19-781B9DD7831F}
15711,IDN,PT. KARYA LUHUR SEJATI,PT. KARYA LUHUR SEJATI,No group, ,99, ,15538,Varies,2014,56a95287-abe2-44b7-aa33-24c0da07a3e8,,{5B9558B8-E888-4FBF-A3D9-4017C6FA0A4D},81517.6794296954,156938761.193416,{5B9558B8-E888-4FBF-A3D9-4017C6FA0A4D}
15712,IDN,PT. MINNA PADI PLANTATIONS,PT. MINNA PADI PLANTATIONS,No group, ,99, ,16727,Varies,2014,53eeb7d3-6696-47dd-a075-017dc8d7c8f1,,{E8A72FB8-DDFF-426D-8444-8D1BDFA28F04},56631.1431404736,168465632.089406,{E8A72FB8-DDFF-426D-8444-8D1BDFA28F04}
15713,IDN,PT. FLORA NUSA PERDANA,PT. FLORA NUSA PERDANA,No group, ,99, ,9087,Varies,2014,8d5be285-79a0-44a5-bed1-4f78f797b86a,,{DDCDF58B-CEA3-4E6E-B944-2688C42C85A5},46123.5611924021,91541869.9606539,{DDCDF58B-CEA3-4E6E-B944-2688C42C85A5}
15714,IDN,PT. SARI RAMIN SUNJAYA,PT. SARI RAMIN SUNJAYA,No group, ,99, ,14281,Varies,2014,7ea3d319-1438-4895-be9a-db866de4b470,,{7B934C8A-EA65-4E12-A329-4D161029EC59},81752.2527496555,143857625.056554,{7B934C8A-EA65-4E12-A329-4D161029EC59}
15715,IDN,PT. GRAHA CAKRA MULIA,PT. GRAHA CAKRA MULIA,No group, ,99,HGU,13800,Varies,2014,d41db666-9646-4fce-9e37-4616f5b0e25b,,{A73A10FE-AC30-4102-9817-9CABE6429E66},62259.5167087769,139116405.941854,{A73A10FE-AC30-4102-9817-9CABE6429E66}
15716,IDN,PT. Kalimantan Sawit Kusuma 3,PT. Kalimantan Sawit Kusuma,No group, ,99,HGU in process,1668,Varies,2014,3ce02841-de74-4a82-a78a-6f780141165e,,{931B1062-1BBA-4277-8BBC-C6F8F93622A0},27285.2934479192,16812417.7215599,{931B1062-1BBA-4277-8BBC-C6F8F93622A0}
15717,IDN,PT. SUMBER MAHARDHIKA GRAHA,PT. SUMBER MAHARDHIKA GRAHA,No group, ,99,HGU,18209,Varies,2014,5ea3df94-7227-4309-97ab-eeb363911829,,{89220682-8009-4337-A492-2290A8DBBA4D},56387.0914071273,183573389.825653,{89220682-8009-4337-A492-2290A8DBBA4D}
15718,IDN,PT. MENTHOBI MITRA LESTARI/PT. MENTHOBI SAWIT,PT. MENTHOBI MITRA LESTARI/PT. MENTHOBI SAWIT,No group, ,99, ,15951,Varies,2014,caa71a3a-c125-45d3-ade0-8db8cccd4703,,{AD7F670B-D682-4F0B-A208-7597CF0D5ACC},98473.0121695785,160751288.967667,{AD7F670B-D682-4F0B-A208-7597CF0D5ACC}
15719,IDN,PT. SAWIT MULTI UTAMA,PT. SAWIT MULTI UTAMA,No group, ,99,HGU in process,15458,Varies,2014,85110e79-573c-4fb9-aadb-073eb0fdb487,,{C872F1F1-106F-4D04-8E8D-C53E5DB28F1D},56142.4006756325,155783618.639712,{C872F1F1-106F-4D04-8E8D-C53E5DB28F1D}
15720,IDN,PT. TANJUNG SAWIT ABADI,PT. TANJUNG SAWIT ABADI,No group, ,99,HGU in process,11648,Varies,2014,d3eabc87-e070-46e9-8f21-61164eccd228,,{B5423038-22C8-4B57-8685-1D99A16C6100},59052.308234786,117394471.920043,{B5423038-22C8-4B57-8685-1D99A16C6100}
15721,IDN,PT. SAWIT SUMBER MAS SARANA 3,PT. SAWIT SUMBER MAS SARANA,No group, ,99,HGU,12717,Varies,2014,4cf9c40e-d04a-43dc-b473-1b84437bb649,,{28147BB2-2683-4108-916E-7627DCEC84A7},57054.8835518859,128245369.294863,{28147BB2-2683-4108-916E-7627DCEC84A7}
15722,IDN,PT. MENTHOBI SAWIT JAYA,PT. MENTHOBI SAWIT JAYA,No group, ,99,HGU,898,Varies,2014,5fa722fe-1367-40c3-a4da-f0dc1178824e,,{43E484E9-6945-45E3-A580-649773DB4D2F},16854.2860237034,9055163.06851293,{43E484E9-6945-45E3-A580-649773DB4D2F}
15723,IDN,PT. PERSADA BINA NUSANTARA PAGI,PT. PERSADA BINA NUSANTARA PAGI,No group, ,99,HGU,4512,Varies,2014,699d12c3-70b6-4317-b47e-3a1c4f6e8ded,,{00A1EF19-6228-47F3-A0CA-7F6EB4EFD28F},34237.4491565158,45495325.0925591,{00A1EF19-6228-47F3-A0CA-7F6EB4EFD28F}
15724,IDN,PT. GUNUNG SEJAHTERA PUTI PESONA,PT. GUNUNG SEJAHTERA PUTI PESONA,No group, ,99,HGU,8834,Varies,2014,bdd9475a-3f90-45f6-928b-4bf423a76d6b,,{9C8A7EE8-B070-49F7-8D21-399975952AF6},67067.2948447306,89078655.6623175,{9C8A7EE8-B070-49F7-8D21-399975952AF6}
15725,IDN,PT. GUNUNG SEJAHTERA YOLI MAKMUR,PT. GUNUNG SEJAHTERA YOLI MAKMUR,No group, ,99,HGU,4388,Varies,2014,c25c5fd2-f1c3-4ab2-81ab-c332465155c1,,{F72186EF-B892-4023-9B8B-27CB2BD83501},35844.5918067774,44238909.5212562,{F72186EF-B892-4023-9B8B-27CB2BD83501}
15726,IDN,PT. AGRO KARYA PRIMA LESTARI,PT. AGRO KARYA PRIMA LESTARI,Sinar Mas, ,68,HGU,20398,Varies,2014,af31c2d3-bdfc-418c-bcce-4f3f87969f15,,{0CF0EBFC-0B52-4E76-97CB-6C646C6A10D1},76936.5636325054,205606316.31898,{0CF0EBFC-0B52-4E76-97CB-6C646C6A10D1}
15727,IDN,PT. MITRA KARYA AGROINDO 1,PT. MITRA KARYA AGROINDO,Sinar Mas, ,68,HGU in process,14430,Varies,2014,4dde25b3-7a4e-415f-805e-57dace118729,,{891A69A2-A314-4B4E-A510-A9FDB4197E8A},97701.4045818519,145483642.254834,{891A69A2-A314-4B4E-A510-A9FDB4197E8A}
15728,IDN,PT. MITRA KARYA AGROINDO 2,PT. MITRA KARYA AGROINDO,Sinar Mas, ,68,HGU in process,3867,Varies,2014,b79cb63b-2d66-42e8-9ff4-610a2d415c75,,{75EA615D-FB3D-43A3-932F-5F3D4739BC99},55505.8383686261,38988034.5661643,{75EA615D-FB3D-43A3-932F-5F3D4739BC99}
15729,IDN,PT. BUMI SAWIT KENCANA 2,PT. BUMI SAWIT KENCANA,Wilmar, ,77,HGU,4357,Varies,2014,66d1ea7b-5cd4-4903-af59-097158556004,,{A14757F0-5987-404A-BCDB-68A6D44C9CB3},27813.9460992436,43926433.6420697,{A14757F0-5987-404A-BCDB-68A6D44C9CB3}
15730,IDN,PT. TEGUH SEMPURNA 1,PT. TEGUH SEMPURNA,Sime Darby, ,66,HGU,11960,Varies,2014,f4c8058e-4b81-4e8a-9828-08e69d781674,,{DB5F8614-C506-4C5A-A233-5892117BB645},50428.5301195771,120578673.755849,{DB5F8614-C506-4C5A-A233-5892117BB645}
15731,IDN,PT. Agro Indomas 4,PT. Agro Indomas,Goodhope Asia Holdings,Carson Cumberbatch PLC,21,HGU in process,298,Varies,2014,3e9d2e74-0421-4a16-8f6c-a1b3e8141bed,,{4C4881D1-DF3D-4536-AF7E-B170F5637404},9702.05730083377,3005581.85302714,{4C4881D1-DF3D-4536-AF7E-B170F5637404}
15732,IDN,PT. SAWIT MAS NUGRAHA PERDANA 2,PT. SAWIT MAS NUGRAHA PERDANA,No group, ,99,HGU,1562,Varies,2014,46c8f057-5adb-408b-975e-7754b67b1fd1,,{9CD02A96-06A0-46E1-9FC1-7CA543E3D927},18737.7168154129,15761533.8814879,{9CD02A96-06A0-46E1-9FC1-7CA543E3D927}
15733,IDN,PT. SAWIT MAS NUGRAHA PERDANA 3,PT. SAWIT MAS NUGRAHA PERDANA,No group, ,99,HGU,1492,Varies,2014,9cb3a486-9af7-4c07-9c4c-b54c797c7a10,,{99E0CEDD-3C49-43E2-BD05-55DA3A7C95AF},16173.0724083169,15054546.5301879,{99E0CEDD-3C49-43E2-BD05-55DA3A7C95AF}
15734,IDN,PT. SAWIT MAS NUGRAHA PERDANA 4,PT. SAWIT MAS NUGRAHA PERDANA,No group, ,99,HGU,997,Varies,2014,bceb3e2e-0fc3-4110-9665-5886eed2eb2d,,{3C1C3303-0C6F-4B3E-B0EA-D5F675A8C0BC},13823.0168142621,10057340.9771727,{3C1C3303-0C6F-4B3E-B0EA-D5F675A8C0BC}
15735,IDN,PT. AHMAD SALEH PERKASA,PT. AHMAD SALEH PERKASA,No group, ,99, ,14822,Varies,2014,f5bc9cf9-ad44-492c-b3ca-7da1edf87bfe,,{E2564C37-1C43-441E-BED4-CD9D69F15EE1},108290.631602845,149539585.043207,{E2564C37-1C43-441E-BED4-CD9D69F15EE1}
15736,IDN,PT. SAWIT MAS NUGRAHA PERDANA 5,PT. SAWIT MAS NUGRAHA PERDANA,No group, ,99,HGU,1135,Varies,2014,98fb023c-81a7-481a-ab53-dc3ef823af87,,{266F7D9D-1772-48AD-8391-B6FE5D38D839},18206.0772610818,11451377.3797491,{266F7D9D-1772-48AD-8391-B6FE5D38D839}
15737,IDN,PT. BORNEO EKA SAWIT TANGGUH,PT. BORNEO EKA SAWIT TANGGUH,No group, ,99, ,12675,Varies,2014,9f10c127-3603-4614-a4f1-90b53aca10dd,,{F85D6765-6D6D-4AA4-B0A3-489B97F4E4A9},79388.504556487,127908418.344139,{F85D6765-6D6D-4AA4-B0A3-489B97F4E4A9}
15738,IDN,PT. WANA SAWIT SUBUR LESTARI 3,PT. WANA SAWIT SUBUR LESTARI,No group, ,99,HGU,4427,Varies,2014,9adf9e9f-1047-4617-a1e8-478fd0171c31,,{A5362F5D-51B5-4C34-8D27-3E1F299299F9},30137.9906346115,44658163.651197,{A5362F5D-51B5-4C34-8D27-3E1F299299F9}
15739,IDN,PT. BAWAK SAWIT TUNAS BELUM,PT. BAWAK SAWIT TUNAS BELUM,Wilmar, ,77, ,6262,Varies,2014,efb6d84a-d55c-4b51-86af-0333625a2da0,,{EBE2F619-6B95-4B78-A0A5-70FFBC9E0983},53138.0897786552,63211231.7153071,{EBE2F619-6B95-4B78-A0A5-70FFBC9E0983}
15740,IDN,PT. MEGA IKA KANSA 3,PT. MEGA IKA KANSA,No group, ,99,HGU in process,1558,Varies,2014,7b9a76d7-abd4-40c7-8a2f-dc46cf336ade,,{E3AD2410-82ED-4783-8421-BE1289E21FFF},29736.5064373939,15728158.6762301,{E3AD2410-82ED-4783-8421-BE1289E21FFF}
15741,IDN,PT. Salonok Ladang Mas 1,PT. Salonok Ladang Mas,Jcorp, ,32,HGU in process,882,Varies,2014,e42b01f1-b9af-4987-8752-ced0b0e3c6aa,,{D4CACCD8-2DAD-4CA8-8F3A-9F3AF2F6AA67},19636.3725013036,8902095.96507758,{D4CACCD8-2DAD-4CA8-8F3A-9F3AF2F6AA67}
15742,IDN,PT. ALAM SAWIT PERMAI,PT. ALAM SAWIT PERMAI,Wilmar, ,77, ,14470,Varies,2014,13fa7406-2467-45c5-afbf-7466383e21bc,,{F097EFE9-261C-4BFC-88E9-B8C775ABCCE8},51930.4581219044,146060520.499875,{F097EFE9-261C-4BFC-88E9-B8C775ABCCE8}
15743,IDN,PT. GAWI BAHANDEP SAWIT MEKAR,PT. GAWI BAHANDEP SAWIT MEKAR,No group, ,99,HGU in process,16575,Varies,2014,6b4d41cb-121a-4fb8-b3f5-c1fcae95ac00,,{E04DB133-4725-4D52-BD82-5DE9F422AACC},81904.8245096365,167306589.902974,{E04DB133-4725-4D52-BD82-5DE9F422AACC}
15744,IDN,PT. SAWIT GAWIN ITAH SAMANDIAI,PT. SAWIT GAWIN ITAH SAMANDIAI,No group, ,99, ,13170,Varies,2014,8edcb9ad-0c9e-4334-8461-42a66e9e016a,,{0011F2EE-C693-4F5C-A9BE-8E6FD9C60008},61638.7021437679,132938592.502348,{0011F2EE-C693-4F5C-A9BE-8E6FD9C60008}
15745,IDN,PT. SARANA TITIAN PERMATA,PT. SARANA TITIAN PERMATA,Wilmar, ,77,HGU in process,18956,Varies,2014,a379bca7-6045-4e54-891f-a4fe74193582,,{EE3D4B3E-BFF5-4AD8-8B91-1EC51BB803E2},68676.2923402654,191319674.804034,{EE3D4B3E-BFF5-4AD8-8B91-1EC51BB803E2}
15746,IDN,PT. EKA KAHARAP ITAH,PT. EKA KAHARAP ITAH,Wilmar, ,77, ,15173,Varies,2014,71d60afa-1ed5-4ab5-ae25-4f43c532020f,,{5C3FF63E-4ADA-48DF-A991-C802CD7856FF},85171.7837471366,153127683.768955,{5C3FF63E-4ADA-48DF-A991-C802CD7856FF}
