datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,sunshineTime,uvIndex
2017-06-27 17:00:00+08:00,1498554000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-28 17:00:00+08:00,1498640400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-29 17:00:00+08:00,1498726800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-30 17:00:00+08:00,1498813200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-01 17:00:00+08:00,1498899600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-02 17:00:00+08:00,1498986000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-03 17:00:00+08:00,1499072400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-04 17:00:00+08:00,1499158800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-05 17:00:00+08:00,1499245200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-06 17:00:00+08:00,1499331600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-07 17:00:00+08:00,1499418000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-08 17:00:00+08:00,1499504400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-09 17:00:00+08:00,1499590800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-10 17:00:00+08:00,1499677200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-11 17:00:00+08:00,1499763600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-12 17:00:00+08:00,1499850000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-13 17:00:00+08:00,1499936400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-14 17:00:00+08:00,1500022800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-15 17:00:00+08:00,1500109200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-16 17:00:00+08:00,1500195600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-17 17:00:00+08:00,1500282000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
