datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-04-02 17:00:00+08:00,1491123600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-03 17:00:00+08:00,1491210000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-04 17:00:00+08:00,1491296400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-05 17:00:00+08:00,1491382800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-06 17:00:00+08:00,1491469200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-07 17:00:00+08:00,1491555600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-08 17:00:00+08:00,1491642000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-09 17:00:00+08:00,1491728400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-10 17:00:00+08:00,1491814800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-11 17:00:00+08:00,1491901200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-12 17:00:00+08:00,1491987600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-13 17:00:00+08:00,1492074000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-14 17:00:00+08:00,1492160400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-15 17:00:00+08:00,1492246800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-16 17:00:00+08:00,1492333200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-17 17:00:00+08:00,1492419600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-18 17:00:00+08:00,1492506000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-19 17:00:00+08:00,1492592400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-20 17:00:00+08:00,1492678800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-21 17:00:00+08:00,1492765200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-22 17:00:00+08:00,1492851600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-23 17:00:00+08:00,1492938000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-24 17:00:00+08:00,1493024400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-25 17:00:00+08:00,1493110800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-26 17:00:00+08:00,1493197200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-27 17:00:00+08:00,1493283600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-28 17:00:00+08:00,1493370000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-29 17:00:00+08:00,1493456400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-30 17:00:00+08:00,1493542800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-01 17:00:00+08:00,1493629200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-02 17:00:00+08:00,1493715600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-03 17:00:00+08:00,1493802000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-04 17:00:00+08:00,1493888400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-05 17:00:00+08:00,1493974800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-06 17:00:00+08:00,1494061200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-07 17:00:00+08:00,1494147600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-08 17:00:00+08:00,1494234000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-09 17:00:00+08:00,1494320400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-10 17:00:00+08:00,1494406800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-11 17:00:00+08:00,1494493200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-12 17:00:00+08:00,1494579600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-13 17:00:00+08:00,1494666000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-14 17:00:00+08:00,1494752400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-15 17:00:00+08:00,1494838800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-16 17:00:00+08:00,1494925200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-17 17:00:00+08:00,1495011600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-18 17:00:00+08:00,1495098000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-19 17:00:00+08:00,1495184400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-20 17:00:00+08:00,1495270800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-21 17:00:00+08:00,1495357200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-22 17:00:00+08:00,1495443600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-23 17:00:00+08:00,1495530000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-24 17:00:00+08:00,1495616400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-25 17:00:00+08:00,1495702800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-26 17:00:00+08:00,1495789200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-27 17:00:00+08:00,1495875600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-28 17:00:00+08:00,1495962000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-29 17:00:00+08:00,1496048400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-30 17:00:00+08:00,1496134800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-05-31 17:00:00+08:00,1496221200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-01 17:00:00+08:00,1496307600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-02 17:00:00+08:00,1496394000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-03 17:00:00+08:00,1496480400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-04 17:00:00+08:00,1496566800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-05 17:00:00+08:00,1496653200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-06 17:00:00+08:00,1496739600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-07 17:00:00+08:00,1496826000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-08 17:00:00+08:00,1496912400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-09 17:00:00+08:00,1496998800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-10 17:00:00+08:00,1497085200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-11 17:00:00+08:00,1497171600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-12 17:00:00+08:00,1497258000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-13 17:00:00+08:00,1497344400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-14 17:00:00+08:00,1497430800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-15 17:00:00+08:00,1497517200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-16 17:00:00+08:00,1497603600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-17 17:00:00+08:00,1497690000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-18 17:00:00+08:00,1497776400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-19 17:00:00+08:00,1497862800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-20 17:00:00+08:00,1497949200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-21 17:00:00+08:00,1498035600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-22 17:00:00+08:00,1498122000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-23 17:00:00+08:00,1498208400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-24 17:00:00+08:00,1498294800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-25 17:00:00+08:00,1498381200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-26 17:00:00+08:00,1498467600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-27 17:00:00+08:00,1498554000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-28 17:00:00+08:00,1498640400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-29 17:00:00+08:00,1498726800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-06-30 17:00:00+08:00,1498813200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-01 17:00:00+08:00,1498899600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-02 17:00:00+08:00,1498986000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-03 17:00:00+08:00,1499072400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-04 17:00:00+08:00,1499158800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-05 17:00:00+08:00,1499245200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-06 17:00:00+08:00,1499331600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-07 17:00:00+08:00,1499418000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-08 17:00:00+08:00,1499504400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-09 17:00:00+08:00,1499590800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
