datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,sunshineTime,uvIndex,no_daily,no_hourly
2017-04-24 17:00:00+08:00,1493024400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.45,23.64,28.989090909090894,0.7877272727272728,7.290000000000001,25.55,,
2017-04-25 17:00:00+08:00,1493110800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.61,24.48,26.037272727272725,0.9363636363636366,7.850000000000001,32.03,,
2017-04-26 17:00:00+08:00,1493197200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.49,22.64,26.40956521739131,0.8856521739130434,7.220000000000002,26.820000000000004,,
2017-04-27 17:00:00+08:00,1493283600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,23.79,28.19772727272727,0.8085714285714287,5.860000000000001,12.73,,
2017-04-28 17:00:00+08:00,1493370000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.42,23.71,26.72916666666667,0.87125,5.860000000000001,16.71,,
2017-04-29 17:00:00+08:00,1493456400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.37,24.64,27.87818181818181,0.8259090909090909,7.290000000000003,22.25,,
2017-04-30 17:00:00+08:00,1493542800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.54,23.7,28.07181818181817,0.8454545454545456,8.350000000000001,29.040000000000006,,
2017-05-01 17:00:00+08:00,1493629200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.5,23.64,28.885,0.8022727272727272,6.790000000000003,20.75,,
2017-05-02 17:00:00+08:00,1493715600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.65,23.76,28.641,0.8029999999999999,6.48,18.76,,
2017-05-03 17:00:00+08:00,1493802000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.35,23.79,27.84260869565217,0.8343478260869567,7.600000000000001,26.48,,
2017-05-04 17:00:00+08:00,1493888400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.77,23.69,27.26727272727272,0.8581818181818183,8.100000000000001,28.23,,
2017-05-05 17:00:00+08:00,1493974800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.77,23.64,26.88272727272728,0.8863636363636366,7.290000000000003,23.25,,
2017-05-06 17:00:00+08:00,1494061200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.61,24.64,27.243181818181824,0.8681818181818183,7.850000000000001,27.23,,
2017-05-07 17:00:00+08:00,1494147600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.43,24.72,26.73499999999999,0.8890909090909094,8.720000000000002,33.63,,
2017-05-08 17:00:00+08:00,1494234000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.5,23.66,27.67130434782609,0.8286956521739129,4.800000000000002,12.73,,
2017-05-09 17:00:00+08:00,1494320400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.55,24.64,28.88045454545455,0.7831818181818181,5.790000000000001,19.74,,
2017-05-10 17:00:00+08:00,1494406800,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,33.37,25.65,28.930952380952377,0.8052380952380952,8.350000000000001,33.09,,
2017-05-11 17:00:00+08:00,1494493200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,28.5,24.69,26.56260869565218,0.8852173913043476,3.93,11.61,,
2017-05-12 17:00:00+08:00,1494579600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.71,28.38318181818182,0.7977272727272726,5.050000000000002,11.61,,
2017-05-13 17:00:00+08:00,1494666000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.37,24.66,28.27083333333333,0.8229166666666666,6.420000000000003,16.71,,
2017-05-14 17:00:00+08:00,1494752400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,25.29,28.67954545454546,0.8159090909090909,8.720000000000002,32.82000000000001,,
2017-05-15 17:00:00+08:00,1494838800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.35,25.73,28.84761904761905,0.8085714285714284,5.360000000000001,15.22,,
2017-05-16 17:00:00+08:00,1494925200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,25.68,28.31043478260869,0.841304347826087,5.73,19.5,,
2017-05-17 17:00:00+08:00,1495011600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,25.73,29.325454545454555,0.7804545454545454,6.17,25.05,,
2017-05-18 17:00:00+08:00,1495098000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.34,25.73,28.771666666666665,0.8095833333333333,4.800000000000002,15.53,,
2017-05-19 17:00:00+08:00,1495184400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.5,25.73,29.039047619047622,0.8147619047619047,7.540000000000001,29.85,,
2017-05-20 17:00:00+08:00,1495270800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.58,25.68,28.340476190476192,0.8909523809523809,3.93,9.87,,
2017-05-21 17:00:00+08:00,1495357200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,23.71,29.01599999999999,0.8094999999999999,4.860000000000001,12.66,,
2017-05-22 17:00:00+08:00,1495443600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.35,23.71,27.29954545454545,0.8545454545454546,5.050000000000002,13.22,,
