datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-02-27 17:00:00+08:00,1488186000,Jambi,-1.687136,103.554421,200.0,,0.0,30.02,24.2,26.54625,0.8725,True,False,1.56,
2017-02-28 17:00:00+08:00,1488272400,Jambi,-1.687136,103.554421,200.0,,0.0,25.61,22.62,24.29875,0.9475,True,False,1.3199999999999998,
2017-03-01 17:00:00+08:00,1488358800,Jambi,-1.687136,103.554421,200.0,,0.0,31.62,23.4,26.48375,0.8375,True,False,1.56,
2017-03-02 17:00:00+08:00,1488445200,Jambi,-1.687136,103.554421,200.0,,0.0,30.2,23.5,26.6325,0.82625,True,False,1.56,
2017-03-03 17:00:00+08:00,1488531600,Jambi,-1.687136,103.554421,200.0,,0.0,28.42,24.12,25.862500000000004,0.865,True,False,0.24,
2017-03-04 17:00:00+08:00,1488618000,Jambi,-1.687136,103.554421,200.0,,0.0,29.81,23.8,25.32,0.91,True,False,1.56,
2017-03-05 17:00:00+08:00,1488704400,Jambi,-1.687136,103.554421,200.0,,0.0,29.22,24.2,26.38375,0.88125,True,False,0.24,
2017-03-06 17:00:00+08:00,1488790800,Jambi,-1.687136,103.554421,200.0,,0.0,29.51,24.2,25.87,0.8975,True,False,1.56,
2017-03-07 17:00:00+08:00,1488877200,Jambi,-1.687136,103.554421,200.0,,0.0,30.82,22.62,26.23625,0.85875,True,False,0.96,
2017-03-08 17:00:00+08:00,1488963600,Jambi,-1.687136,103.554421,200.0,,0.0,30.02,25.01,26.94875,0.87125,True,False,0.24,
2017-03-09 17:00:00+08:00,1489050000,Jambi,-1.687136,103.554421,200.0,,0.0,29.42,22.62,25.78875,0.8899999999999999,True,False,1.56,
2017-03-10 17:00:00+08:00,1489136400,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,24.01,27.058750000000003,0.82875,True,False,1.56,
2017-03-11 17:00:00+08:00,1489222800,Jambi,-1.687136,103.554421,200.0,,0.0,28.9,24.2,26.10875,0.8925,True,False,1.56,
2017-03-12 17:00:00+08:00,1489309200,Jambi,-1.687136,103.554421,200.0,,0.0,31.52,23.01,26.3125,0.8200000000000001,True,False,1.56,
2017-03-13 17:00:00+08:00,1489395600,Jambi,-1.687136,103.554421,200.0,,0.0,31.62,24.2,27.7825,0.8175,True,False,1.56,
2017-03-14 17:00:00+08:00,1489482000,Jambi,-1.687136,103.554421,200.0,,0.0,29.9,22.71,25.79875,0.8612500000000001,True,False,0.96,
2017-03-15 17:00:00+08:00,1489568400,Jambi,-1.687136,103.554421,200.0,,0.0,33.41,25.01,28.72625,0.76,True,False,3.96,
2017-03-16 17:00:00+08:00,1489654800,Jambi,-1.687136,103.554421,200.0,,0.0,31.3,24.92,26.81,0.8624999999999999,True,False,0.96,
2017-03-17 17:00:00+08:00,1489741200,Jambi,-1.687136,103.554421,200.0,,0.0,29.51,23.8,26.54375,0.86625,True,False,1.56,
2017-03-18 17:00:00+08:00,1489827600,Jambi,-1.687136,103.554421,200.0,,0.0,31.2,24.01,26.845,0.84625,True,False,1.3199999999999998,
2017-03-19 17:00:00+08:00,1489914000,Jambi,-1.687136,103.554421,200.0,,0.0,31.82,24.31,27.152500000000003,0.85375,True,False,1.56,
2017-03-20 17:00:00+08:00,1490000400,Jambi,-1.687136,103.554421,200.0,,0.0,29.81,22.51,25.7575,0.85875,True,False,0.24,
2017-03-21 17:00:00+08:00,1490086800,Jambi,-1.687136,103.554421,200.0,,0.0,32.41,24.81,28.18625,0.8,True,False,1.56,
2017-03-22 17:00:00+08:00,1490173200,Jambi,-1.687136,103.554421,200.0,,0.0,30.82,25.21,27.06,0.86375,True,False,1.3199999999999998,
2017-03-23 17:00:00+08:00,1490259600,Jambi,-1.687136,103.554421,200.0,,0.0,32.21,24.61,28.35,0.8225,True,False,1.56,
2017-03-24 17:00:00+08:00,1490346000,Jambi,-1.687136,103.554421,200.0,,0.0,26.4,23.8,25.02,0.94125,True,False,1.3199999999999998,
2017-03-25 17:00:00+08:00,1490432400,Jambi,-1.687136,103.554421,200.0,,0.0,31.82,23.4,27.39625,0.8262499999999999,True,False,2.21,
2017-03-26 17:00:00+08:00,1490518800,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,24.5,26.4275,0.875,True,False,0.6,
2017-03-27 17:00:00+08:00,1490605200,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,23.6,26.745,0.86375,True,False,1.56,
2017-03-28 17:00:00+08:00,1490691600,Jambi,-1.687136,103.554421,200.0,,0.0,31.62,23.11,27.0375,0.83125,True,False,3.18,
2017-03-29 17:00:00+08:00,1490778000,Jambi,-1.687136,103.554421,200.0,,0.0,32.21,23.4,27.05875,0.81875,True,False,1.56,
2017-03-30 17:00:00+08:00,1490864400,Jambi,-1.687136,103.554421,200.0,,0.0,29.22,23.01,25.83375,0.8987499999999999,True,False,0.96,
2017-03-31 17:00:00+08:00,1490950800,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,24.01,27.82125,0.815,True,False,1.56,
2017-04-01 17:00:00+08:00,1491037200,Jambi,-1.687136,103.554421,200.0,,0.0,27.42,25.01,26.036250000000006,0.9375,True,False,0.0,
2017-04-02 17:00:00+08:00,1491123600,Jambi,-1.687136,103.554421,200.0,,0.0,27.21,22.8,24.89375,0.945,True,False,0.0,
2017-04-03 17:00:00+08:00,1491210000,Jambi,-1.687136,103.554421,200.0,,0.0,29.81,24.01,25.79875,0.91625,True,False,0.84,
2017-04-04 17:00:00+08:00,1491296400,Jambi,-1.687136,103.554421,200.0,,0.0,33.62,23.6,27.832500000000003,0.7975,True,False,3.18,
2017-04-05 17:00:00+08:00,1491382800,Jambi,-1.687136,103.554421,200.0,,0.0,32.11,24.2,27.082857142857147,0.85,True,False,1.1,
2017-04-06 17:00:00+08:00,1491469200,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,24.2,27.4875,0.8487500000000001,True,False,1.7000000000000002,
2017-04-07 17:00:00+08:00,1491555600,Jambi,-1.687136,103.554421,200.0,,0.0,31.62,24.61,27.44625,0.845,True,False,1.44,
2017-04-08 17:00:00+08:00,1491642000,Jambi,-1.687136,103.554421,200.0,,0.0,29.02,25.01,27.09,0.88,True,False,1.44,
